"ï»¿Domain Code","Domain","Area Code (M49)","Year Code","Year","Item Code","Item","Months Code","Months","Element Code","Element","Unit","Value","data_reliability_flag","Flag Description","Note","CountryName","InflationSince2015","YoY_Food_Inflation"
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",151.062034,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",152.406064,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",153.426163,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",154.076841,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",155.487696,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",156.881414,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",157.427858,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",158.267465,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",158.635665,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",159.656241,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",160.949799,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",161.748359,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",163.193501,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",164.422898,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",164.598205,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",164.438913,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",166.03292,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",167.736606,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",168.130429,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",168.763278,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",169.507849,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",169.733212,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",170.130379,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",169.812271,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",171.327316,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",172.04826,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",171.695057,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",171.6127,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",171.937243,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",172.306445,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",172.759751,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",173.809146,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2025,2025,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",175.064758,X,Figure from international organizations,base year is 2015,Kenya,,
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7001,January,6121,Value,%,7.674199,E,Estimated value,"",Kenya,,7.674199
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7002,February,6121,Value,%,8.696157,E,Estimated value,"",Kenya,,8.696157
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7003,March,6121,Value,%,10.955497,E,Estimated value,"",Kenya,,10.955497
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7004,April,6121,Value,%,13.41956,E,Estimated value,"",Kenya,,13.41956
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7005,May,6121,Value,%,13.203172,E,Estimated value,"",Kenya,,13.203172
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7006,June,6121,Value,%,13.385336,E,Estimated value,"",Kenya,,13.385336
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7007,July,6121,Value,%,12.140679,E,Estimated value,"",Kenya,,12.140679
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7008,August,6121,Value,%,9.927707,E,Estimated value,"",Kenya,,9.927707
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7009,September,6121,Value,%,9.81204,E,Estimated value,"",Kenya,,9.81204
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7010,October,6121,Value,%,11.274004,E,Estimated value,"",Kenya,,11.274004
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7011,November,6121,Value,%,12.673713,E,Estimated value,"",Kenya,,12.673713
CP,Consumer Price Indices,404,2015,2015,23014,Food price inflation,7012,December,6121,Value,%,13.258103,E,Estimated value,"",Kenya,,13.258103
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7001,January,6121,Value,%,12.706863,E,Estimated value,"",Kenya,,12.706863
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7002,February,6121,Value,%,10.769972,E,Estimated value,"",Kenya,,10.769972
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7003,March,6121,Value,%,9.409829,E,Estimated value,"",Kenya,,9.409829
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7004,April,6121,Value,%,6.840008,E,Estimated value,"",Kenya,,6.840008
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7005,May,6121,Value,%,6.587677,E,Estimated value,"",Kenya,,6.587677
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7006,June,6121,Value,%,8.891537,E,Estimated value,"",Kenya,,8.891537
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7007,July,6121,Value,%,10.777348,E,Estimated value,"",Kenya,,10.777348
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7008,August,6121,Value,%,10.853272,E,Estimated value,"",Kenya,,10.853272
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7009,September,6121,Value,%,10.937076,E,Estimated value,"",Kenya,,10.937076
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7010,October,6121,Value,%,11.032157,E,Estimated value,"",Kenya,,11.032157
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7011,November,6121,Value,%,11.132922,E,Estimated value,"",Kenya,,11.132922
CP,Consumer Price Indices,404,2016,2016,23014,Food price inflation,7012,December,6121,Value,%,11.223742,E,Estimated value,"",Kenya,,11.223742
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7001,January,6121,Value,%,12.540708,E,Estimated value,"",Kenya,,12.540708
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7002,February,6121,Value,%,16.504823,E,Estimated value,"",Kenya,,16.504823
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7003,March,6121,Value,%,18.556088,E,Estimated value,"",Kenya,,18.556088
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7004,April,6121,Value,%,20.984286,E,Estimated value,"",Kenya,,20.984286
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7005,May,6121,Value,%,21.519862,E,Estimated value,"",Kenya,,21.519862
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7006,June,6121,Value,%,15.810845,E,Estimated value,"",Kenya,,15.810845
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7007,July,6121,Value,%,12.187486,E,Estimated value,"",Kenya,,12.187486
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7008,August,6121,Value,%,13.572573,E,Estimated value,"",Kenya,,13.572573
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7009,September,6121,Value,%,11.497822,E,Estimated value,"",Kenya,,11.497822
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7010,October,6121,Value,%,8.46882,E,Estimated value,"",Kenya,,8.46882
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7011,November,6121,Value,%,5.786307,E,Estimated value,"",Kenya,,5.786307
CP,Consumer Price Indices,404,2017,2017,23014,Food price inflation,7012,December,6121,Value,%,4.675321,E,Estimated value,"",Kenya,,4.675321
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7001,January,6121,Value,%,4.70597,E,Estimated value,"",Kenya,,4.70597
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7002,February,6121,Value,%,3.834557,E,Estimated value,"",Kenya,,3.834557
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7003,March,6121,Value,%,2.191072,E,Estimated value,"",Kenya,,2.191072
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7004,April,6121,Value,%,0.255402,E,Estimated value,"",Kenya,,0.255402
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7005,May,6121,Value,%,0.343044,E,Estimated value,"",Kenya,,0.343044
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7006,June,6121,Value,%,0.900264,E,Estimated value,"",Kenya,,0.900264
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7007,July,6121,Value,%,0.531533,E,Estimated value,"",Kenya,,0.531533
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7008,August,6121,Value,%,-1.154977,E,Estimated value,"",Kenya,,-1.154977
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7009,September,6121,Value,%,0.501871,E,Estimated value,"",Kenya,,0.501871
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7010,October,6121,Value,%,0.516706,E,Estimated value,"",Kenya,,0.516706
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7011,November,6121,Value,%,1.724423,E,Estimated value,"",Kenya,,1.724423
CP,Consumer Price Indices,404,2018,2018,23014,Food price inflation,7012,December,6121,Value,%,2.538532,E,Estimated value,"",Kenya,,2.538532
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7001,January,6121,Value,%,1.615081,E,Estimated value,"",Kenya,,1.615081
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7002,February,6121,Value,%,1.09474,E,Estimated value,"",Kenya,,1.09474
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7003,March,6121,Value,%,3.281082,E,Estimated value,"",Kenya,,3.281082
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7004,April,6121,Value,%,3.625614,E,Estimated value,"",Kenya,,3.625614
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7005,May,6121,Value,%,3.999188,E,Estimated value,"",Kenya,,3.999188
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7006,June,6121,Value,%,7.165594,E,Estimated value,"",Kenya,,7.165594
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7007,July,6121,Value,%,10.401491,E,Estimated value,"",Kenya,,10.401491
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7008,August,6121,Value,%,11.280287,E,Estimated value,"",Kenya,,11.280287
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7009,September,6121,Value,%,11.226267,E,Estimated value,"",Kenya,,11.226267
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7010,October,6121,Value,%,13.875456,E,Estimated value,"",Kenya,,13.875456
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7011,November,6121,Value,%,15.462229,E,Estimated value,"",Kenya,,15.462229
CP,Consumer Price Indices,404,2019,2019,23014,Food price inflation,7012,December,6121,Value,%,15.841858,E,Estimated value,"",Kenya,,15.841858
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7001,January,6121,Value,%,16.115719,E,Estimated value,"",Kenya,,16.115719
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7002,February,6121,Value,%,15.723795,E,Estimated value,"",Kenya,,15.723795
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7003,March,6121,Value,%,12.203367,E,Estimated value,"",Kenya,,12.203367
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7004,April,6121,Value,%,12.027949,E,Estimated value,"",Kenya,,12.027949
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7005,May,6121,Value,%,10.238231,E,Estimated value,"",Kenya,,10.238231
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7006,June,6121,Value,%,8.011849,E,Estimated value,"",Kenya,,8.011849
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7007,July,6121,Value,%,6.434001,E,Estimated value,"",Kenya,,6.434001
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7008,August,6121,Value,%,5.312687,E,Estimated value,"",Kenya,,5.312687
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7009,September,6121,Value,%,5.142447,E,Estimated value,"",Kenya,,5.142447
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7010,October,6121,Value,%,5.823051,E,Estimated value,"",Kenya,,5.823051
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7011,November,6121,Value,%,6.082528,E,Estimated value,"",Kenya,,6.082528
CP,Consumer Price Indices,404,2020,2020,23014,Food price inflation,7012,December,6121,Value,%,7.213925,E,Estimated value,"",Kenya,,7.213925
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7001,January,6121,Value,%,7.785496,E,Estimated value,"",Kenya,,7.785496
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7002,February,6121,Value,%,7.207435,E,Estimated value,"",Kenya,,7.207435
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7003,March,6121,Value,%,6.623397,E,Estimated value,"",Kenya,,6.623397
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7004,April,6121,Value,%,6.550239,E,Estimated value,"",Kenya,,6.550239
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7005,May,6121,Value,%,6.882847,E,Estimated value,"",Kenya,,6.882847
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7006,June,6121,Value,%,8.213707,E,Estimated value,"",Kenya,,8.213707
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7007,July,6121,Value,%,8.59304,E,Estimated value,"",Kenya,,8.59304
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7008,August,6121,Value,%,10.553744,E,Estimated value,"",Kenya,,10.553744
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7009,September,6121,Value,%,10.4581,E,Estimated value,"",Kenya,,10.4581
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7010,October,6121,Value,%,10.381123,E,Estimated value,"",Kenya,,10.381123
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7011,November,6121,Value,%,9.800728,E,Estimated value,"",Kenya,,9.800728
CP,Consumer Price Indices,404,2021,2021,23014,Food price inflation,7012,December,6121,Value,%,8.996831,E,Estimated value,"",Kenya,,8.996831
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7001,January,6121,Value,%,7.982029,E,Estimated value,"",Kenya,,7.982029
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7002,February,6121,Value,%,8.003138,E,Estimated value,"",Kenya,,8.003138
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7003,March,6121,Value,%,9.623377,E,Estimated value,"",Kenya,,9.623377
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7004,April,6121,Value,%,10.975515,E,Estimated value,"",Kenya,,10.975515
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7005,May,6121,Value,%,11.914293,E,Estimated value,"",Kenya,,11.914293
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7006,June,6121,Value,%,13.468382,E,Estimated value,"",Kenya,,13.468382
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7007,July,6121,Value,%,15.467915,E,Estimated value,"",Kenya,,15.467915
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7008,August,6121,Value,%,15.100362,E,Estimated value,"",Kenya,,15.100362
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7009,September,6121,Value,%,15.316228,E,Estimated value,"",Kenya,,15.316228
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7010,October,6121,Value,%,15.545275,E,Estimated value,"",Kenya,,15.545275
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7011,November,6121,Value,%,15.201338,E,Estimated value,"",Kenya,,15.201338
CP,Consumer Price Indices,404,2022,2022,23014,Food price inflation,7012,December,6121,Value,%,13.488004,E,Estimated value,"",Kenya,,13.488004
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7001,January,6121,Value,%,12.937684,E,Estimated value,"",Kenya,,12.937684
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7002,February,6121,Value,%,13.347917,E,Estimated value,"",Kenya,,13.347917
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7003,March,6121,Value,%,13.389391,E,Estimated value,"",Kenya,,13.389391
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7004,April,6121,Value,%,10.05465,E,Estimated value,"",Kenya,,10.05465
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7005,May,6121,Value,%,10.32728,E,Estimated value,"",Kenya,,10.32728
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7006,June,6121,Value,%,10.235553,E,Estimated value,"",Kenya,,10.235553
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7007,July,6121,Value,%,8.398117,E,Estimated value,"",Kenya,,8.398117
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7008,August,6121,Value,%,7.444866,E,Estimated value,"",Kenya,,7.444866
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7009,September,6121,Value,%,7.909355,E,Estimated value,"",Kenya,,7.909355
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7010,October,6121,Value,%,7.796067,E,Estimated value,"",Kenya,,7.796067
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7011,November,6121,Value,%,7.555854,E,Estimated value,"",Kenya,,7.555854
CP,Consumer Price Indices,404,2023,2023,23014,Food price inflation,7012,December,6121,Value,%,7.70522,E,Estimated value,"",Kenya,,7.70522
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7001,January,6121,Value,%,7.928081,E,Estimated value,"",Kenya,,7.928081
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7002,February,6121,Value,%,6.910175,E,Estimated value,"",Kenya,,6.910175
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7003,March,6121,Value,%,5.759879,E,Estimated value,"",Kenya,,5.759879
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7004,April,6121,Value,%,5.693572,E,Estimated value,"",Kenya,,5.693572
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7005,May,6121,Value,%,6.096964,E,Estimated value,"",Kenya,,6.096964
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7006,June,6121,Value,%,5.553639,E,Estimated value,"",Kenya,,5.553639
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7007,July,6121,Value,%,5.546263,E,Estimated value,"",Kenya,,5.546263
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7008,August,6121,Value,%,4.940123,E,Estimated value,"",Kenya,,4.940123
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7009,September,6121,Value,%,4.554173,E,Estimated value,"",Kenya,,4.554173
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7010,October,6121,Value,%,3.837676,E,Estimated value,"",Kenya,,3.837676
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7011,November,6121,Value,%,4.136092,E,Estimated value,"",Kenya,,4.136092
CP,Consumer Price Indices,404,2024,2024,23014,Food price inflation,7012,December,6121,Value,%,4.362537,E,Estimated value,"",Kenya,,4.362537
CP,Consumer Price Indices,404,2025,2025,23014,Food price inflation,7001,January,6121,Value,%,5.702483,E,Estimated value,"",Kenya,,5.702483
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,6125,Value,"",93.491114,X,Figure from international organizations,base year is 2015,Nepal,-6.508886000000004,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,6125,Value,"",93.587101,X,Figure from international organizations,base year is 2015,Nepal,-6.412898999999996,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,6125,Value,"",94.450981,X,Figure from international organizations,base year is 2015,Nepal,-5.549019000000001,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,6125,Value,"",95.794796,X,Figure from international organizations,base year is 2015,Nepal,-4.205203999999995,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,6125,Value,"",97.138611,X,Figure from international organizations,base year is 2015,Nepal,-2.8613890000000026,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,6125,Value,"",97.042624,X,Figure from international organizations,base year is 2015,Nepal,-2.9573759999999965,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,6125,Value,"",99.346307,X,Figure from international organizations,base year is 2015,Nepal,-0.6536930000000041,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,6125,Value,"",102.609857,X,Figure from international organizations,base year is 2015,Nepal,2.609857000000005,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,6125,Value,"",103.953672,X,Figure from international organizations,base year is 2015,Nepal,3.9536719999999974,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,6125,Value,"",106.353341,X,Figure from international organizations,base year is 2015,Nepal,6.353341,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,6125,Value,"",108.944984,X,Figure from international organizations,base year is 2015,Nepal,8.944984000000005,
CP,Consumer Price Indices,524,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,6125,Value,"",109.136957,X,Figure from international organizations,base year is 2015,Nepal,9.136956999999995,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,6125,Value,"",107.697156,X,Figure from international organizations,base year is 2015,Nepal,7.697156000000007,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,6125,Value,"",105.585447,X,Figure from international organizations,base year is 2015,Nepal,5.585447000000002,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,6125,Value,"",104.145645,X,Figure from international organizations,base year is 2015,Nepal,4.145645000000002,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,6125,Value,"",104.721566,X,Figure from international organizations,base year is 2015,Nepal,4.721565999999996,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,6125,Value,"",106.449328,X,Figure from international organizations,base year is 2015,Nepal,6.449327999999994,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,6125,Value,"",108.561037,X,Figure from international organizations,base year is 2015,Nepal,8.561036999999999,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,6125,Value,"",109.424918,X,Figure from international organizations,base year is 2015,Nepal,9.424918000000005,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,6125,Value,"",112.208534,X,Figure from international organizations,base year is 2015,Nepal,12.208534,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,6125,Value,"",111.920574,X,Figure from international organizations,base year is 2015,Nepal,11.920574000000002,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,6125,Value,"",112.400507,X,Figure from international organizations,base year is 2015,Nepal,12.400507000000005,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,6125,Value,"",111.824587,X,Figure from international organizations,base year is 2015,Nepal,11.824586999999994,
CP,Consumer Price Indices,524,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,6125,Value,"",109.808865,X,Figure from international organizations,base year is 2015,Nepal,9.808864999999997,
CP,Consumer Price Indices,524,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,6125,Value,"",112.179738,X,Figure from international organizations,base year is 2015,Nepal,12.179738,
